Date,Open,High,Low,Close,Adj Close,Volume
2016-06-29,15950.000000,16230.000000,15840.000000,16230.000000,15016.290039,67403
2016-06-30,16150.000000,16360.000000,16120.000000,16360.000000,15136.568359,98470
2016-07-03,16480.000000,16490.000000,16100.000000,16270.000000,15053.298828,45195
2016-07-04,16260.000000,16280.000000,16050.000000,16280.000000,15062.549805,62109
2016-07-05,16280.000000,16400.000000,16200.000000,16350.000000,15127.315430,36463
2016-07-06,16300.000000,16400.000000,16160.000000,16350.000000,15127.315430,59654
2016-07-07,16270.000000,16410.000000,16240.000000,16410.000000,15182.829102,52759
2016-07-10,16470.000000,16640.000000,16460.000000,16620.000000,15377.125977,44862
2016-07-11,16620.000000,16780.000000,16510.000000,16620.000000,15377.125977,55100
2016-07-12,16620.000000,16640.000000,16370.000000,16500.000000,15266.098633,111085
2016-07-13,16400.000000,16410.000000,16290.000000,16380.000000,15155.072266,53330
2016-07-14,16400.000000,16520.000000,16250.000000,16500.000000,15266.098633,109519
2016-07-17,16420.000000,16500.000000,16380.000000,16470.000000,15238.342773,26022
2016-07-18,16460.000000,16630.000000,16450.000000,16600.000000,15358.620117,54123
2016-07-19,16670.000000,16690.000000,16480.000000,16690.000000,15441.889648,41134
2016-07-20,16750.000000,16780.000000,16670.000000,16740.000000,15488.150391,48455
2016-07-21,16730.000000,16800.000000,16640.000000,16800.000000,15543.664063,49460
2016-07-24,16800.000000,16930.000000,16610.000000,16610.000000,15367.873047,63099
2016-07-25,16670.000000,16790.000000,16600.000000,16650.000000,15404.880859,34391
2016-07-26,16590.000000,16780.000000,16560.000000,16780.000000,15525.160156,36796
2016-07-27,16840.000000,16870.000000,16620.000000,16780.000000,15525.160156,44952
2016-07-28,16910.000000,16910.000000,16700.000000,16730.000000,15478.900391,140965
2016-07-31,16800.000000,16960.000000,16680.000000,16940.000000,15673.195313,33757
2016-08-01,17100.000000,17260.000000,17030.000000,17230.000000,15941.508789,106476
2016-08-02,17200.000000,17330.000000,16960.000000,16970.000000,15700.952148,49921
2016-08-03,16870.000000,17030.000000,16770.000000,16840.000000,15580.672852,35856
2016-08-04,16810.000000,16910.000000,16670.000000,16850.000000,15589.924805,54911
2016-08-07,16860.000000,17160.000000,16860.000000,17150.000000,15867.490234,17833
2016-08-08,17160.000000,17400.000000,17160.000000,17400.000000,16098.794922,52594
2016-08-09,17430.000000,17480.000000,17280.000000,17450.000000,16145.055664,68452
2016-08-10,17490.000000,17790.000000,17410.000000,17660.000000,16339.352539,112637
2016-08-11,17820.000000,17820.000000,17600.000000,17600.000000,16283.838867,66940
2016-08-15,17600.000000,17690.000000,17560.000000,17560.000000,16246.828125,36099
2016-08-16,17560.000000,17570.000000,17250.000000,17280.000000,15987.768555,47089
2016-08-17,17280.000000,17390.000000,16960.000000,17040.000000,15765.716797,40769
2016-08-18,17040.000000,17090.000000,16870.000000,16900.000000,15636.185547,73764
2016-08-21,17000.000000,17040.000000,16880.000000,16940.000000,15673.195313,21163
2016-08-22,16990.000000,17090.000000,16880.000000,16940.000000,15673.195313,80971
2016-08-23,17000.000000,17070.000000,16870.000000,16940.000000,15673.195313,93081
2016-08-24,16940.000000,16940.000000,16780.000000,16800.000000,15543.664063,37856
2016-08-25,16720.000000,16810.000000,16620.000000,16700.000000,15451.143555,164197
2016-08-28,16630.000000,16800.000000,16570.000000,16690.000000,15441.889648,33412
2016-08-29,16690.000000,16740.000000,16460.000000,16500.000000,15266.098633,59761
2016-08-30,16400.000000,16500.000000,16330.000000,16480.000000,15247.594727,37811
2016-08-31,16410.000000,16550.000000,16300.000000,16500.000000,15266.098633,112336
2016-09-01,16440.000000,16470.000000,16210.000000,16210.000000,14997.786133,90668
2016-09-04,16420.000000,16500.000000,16360.000000,16470.000000,15238.342773,25916
2016-09-05,16580.000000,16640.000000,16460.000000,16610.000000,15367.873047,39502
2016-09-06,16620.000000,16750.000000,16490.000000,16550.000000,15312.360352,77940
2016-09-07,16640.000000,16710.000000,16500.000000,16690.000000,15441.889648,94501
2016-09-08,16780.000000,16870.000000,16600.000000,16700.000000,15451.143555,49994
2016-09-11,16430.000000,16490.000000,16180.000000,16210.000000,14997.786133,47521
2016-09-12,16020.000000,16050.000000,15790.000000,16000.000000,14803.490234,112435
2016-09-13,15920.000000,16020.000000,15770.000000,15870.000000,14683.210938,114312
2016-09-14,15870.000000,16070.000000,15820.000000,15900.000000,14710.967773,278284
2016-09-15,15900.000000,16580.000000,15900.000000,16500.000000,15266.098633,237893
2016-09-18,16400.000000,16620.000000,16360.000000,16530.000000,15293.854492,57752
2016-09-19,16610.000000,16640.000000,16380.000000,16380.000000,15155.072266,46226
2016-09-20,16360.000000,16480.000000,16200.000000,16240.000000,15025.541016,33914
2016-09-21,16230.000000,16310.000000,16000.000000,16060.000000,14859.001953,110321
2016-09-22,16260.000000,16430.000000,16230.000000,16310.000000,15090.306641,88689
2016-09-25,16170.000000,16370.000000,16150.000000,16300.000000,15081.055664,30950
2016-09-26,16200.000000,16400.000000,16200.000000,16400.000000,15173.577148,42975
2016-09-27,16560.000000,16650.000000,16180.000000,16200.000000,14988.532227,51245
2016-09-28,16200.000000,16330.000000,16200.000000,16310.000000,15090.306641,51456
2016-09-29,16490.000000,16580.000000,16360.000000,16450.000000,15219.836914,214691
2016-10-02,16450.000000,16450.000000,16450.000000,16450.000000,15219.836914,0
2016-10-05,16640.000000,16880.000000,16590.000000,16860.000000,15599.177734,94993
2016-10-06,16850.000000,16880.000000,16630.000000,16710.000000,15460.394531,52442
2016-10-09,16630.000000,16790.000000,16600.000000,16610.000000,15367.873047,25464
2016-10-10,16690.000000,16690.000000,16470.000000,16480.000000,15247.594727,52043
2016-10-13,16470.000000,16480.000000,15990.000000,16150.000000,14942.272461,157221
2016-10-16,16150.000000,16150.000000,16150.000000,16150.000000,14942.272461,0
2016-10-18,null,null,null,null,null,null
2016-10-19,null,null,null,null,null,null
2016-10-20,null,null,null,null,null,null
2016-10-23,16360.000000,16360.000000,16360.000000,16360.000000,15136.568359,0
2016-10-25,16530.000000,16660.000000,16140.000000,16280.000000,15062.549805,152006
2016-10-26,16290.000000,16380.000000,16190.000000,16260.000000,15044.046875,42936
2016-10-27,16150.000000,16330.000000,16150.000000,16200.000000,14988.532227,193834
2016-10-30,16080.000000,16270.000000,16070.000000,16200.000000,14988.532227,42543
2016-10-31,16210.000000,16360.000000,16170.000000,16340.000000,15118.064453,84947
2016-11-01,16440.000000,16440.000000,16030.000000,16080.000000,14877.506836,40556
2016-11-02,16080.000000,16080.000000,15780.000000,15900.000000,14710.967773,68786
2016-11-03,15810.000000,16230.000000,15810.000000,16070.000000,14868.255859,93306
2016-11-06,16030.000000,16340.000000,16010.000000,16220.000000,15007.038086,28112
2016-11-07,16470.000000,16500.000000,16280.000000,16490.000000,15256.845703,101664
2016-11-08,16380.000000,16760.000000,16350.000000,16540.000000,15303.107422,77086
2016-11-09,16100.000000,16370.000000,15980.000000,16240.000000,15025.541016,125521
2016-11-10,16170.000000,16170.000000,15530.000000,15700.000000,14525.923828,218417
2016-11-13,15830.000000,15940.000000,15520.000000,15550.000000,14387.141602,118759
2016-11-14,15500.000000,16140.000000,15360.000000,15920.000000,14729.471680,265650
2016-11-15,15990.000000,16450.000000,15760.000000,16230.000000,15016.290039,226917
2016-11-16,16130.000000,16320.000000,16000.000000,16030.000000,14831.246094,134714
2016-11-17,16140.000000,16230.000000,15750.000000,15750.000000,14572.184570,150607
2016-11-20,15600.000000,15800.000000,15500.000000,15550.000000,14387.141602,124571
2016-11-21,15650.000000,15690.000000,15350.000000,15480.000000,14322.375977,153129
2016-11-22,15480.000000,15740.000000,15430.000000,15480.000000,14322.375977,98382
2016-11-23,15640.000000,15880.000000,15460.000000,15540.000000,14377.889648,175598
2016-11-24,15800.000000,16220.000000,15740.000000,16100.000000,14896.011719,207778
2016-11-27,16210.000000,16390.000000,16160.000000,16260.000000,15044.046875,34693
2016-11-28,16260.000000,16300.000000,16150.000000,16250.000000,15034.795898,173385
2016-11-29,16290.000000,16470.000000,16290.000000,16470.000000,15238.342773,51578
2016-11-30,16500.000000,16800.000000,16500.000000,16730.000000,15478.900391,402198
2016-12-01,16590.000000,16750.000000,16560.000000,16620.000000,15377.125977,131229
2016-12-04,16630.000000,16760.000000,16600.000000,16690.000000,15441.889648,33058
2016-12-05,16650.000000,17050.000000,16630.000000,16880.000000,15617.682617,168287
2016-12-06,16890.000000,17050.000000,16800.000000,16980.000000,15710.203125,188624
2016-12-07,16980.000000,17060.000000,16820.000000,17000.000000,15728.707031,84356
2016-12-08,17140.000000,17160.000000,16930.000000,17100.000000,15821.229492,109604
2016-12-11,17100.000000,17200.000000,16960.000000,16960.000000,15691.699219,37650
2016-12-12,16800.000000,16870.000000,16650.000000,16830.000000,15571.420898,218827
2016-12-13,16780.000000,16970.000000,16760.000000,16870.000000,15608.428711,93897
2016-12-14,16910.000000,17140.000000,16780.000000,17070.000000,15793.472656,99000
2016-12-15,16930.000000,16970.000000,16490.000000,16540.000000,15303.107422,198877
2016-12-18,16620.000000,16800.000000,16600.000000,16600.000000,15358.620117,39201
2016-12-19,16540.000000,16900.000000,16540.000000,16780.000000,15525.160156,121208
2016-12-20,16780.000000,16780.000000,16610.000000,16700.000000,15451.143555,60083
2016-12-21,16750.000000,16860.000000,16600.000000,16640.000000,15395.628906,71916
2016-12-22,16580.000000,16640.000000,16320.000000,16320.000000,15099.559570,87411
2016-12-25,16320.000000,16380.000000,16180.000000,16230.000000,15016.290039,30840
2016-12-26,16240.000000,16470.000000,16200.000000,16360.000000,15136.568359,69535
2016-12-27,16370.000000,16650.000000,16370.000000,16620.000000,15377.125977,70818
2016-12-28,16690.000000,16760.000000,16520.000000,16520.000000,15284.603516,70361
2016-12-29,16540.000000,16710.000000,16450.000000,16710.000000,15460.394531,149347
2017-01-01,16890.000000,16970.000000,16730.000000,16730.000000,15478.900391,53621
2017-01-02,16870.000000,16950.000000,16800.000000,16950.000000,15682.446289,63593
2017-01-03,17040.000000,17070.000000,16800.000000,16930.000000,15663.942383,195297
2017-01-04,16970.000000,16970.000000,16650.000000,16690.000000,15441.889648,89479
2017-01-05,16630.000000,16900.000000,16630.000000,16900.000000,15636.185547,119577
2017-01-08,16980.000000,17050.000000,16810.000000,16900.000000,15636.185547,58833
2017-01-09,16880.000000,16900.000000,16630.000000,16710.000000,15460.394531,53483
2017-01-10,16790.000000,16980.000000,16730.000000,16900.000000,15636.185547,81247
2017-01-11,16900.000000,17060.000000,16870.000000,16950.000000,15682.446289,69435
2017-01-12,17090.000000,17180.000000,17020.000000,17100.000000,15821.229492,115579
2017-01-15,17200.000000,17290.000000,17030.000000,17120.000000,15839.735352,39754
2017-01-16,17110.000000,17150.000000,17000.000000,17080.000000,15802.725586,37602
2017-01-17,17150.000000,17400.000000,16990.000000,17170.000000,15885.995117,91486
2017-01-18,17180.000000,17250.000000,17070.000000,17070.000000,15793.472656,94125
2017-01-19,16810.000000,17010.000000,16800.000000,16900.000000,15636.185547,164100
2017-01-22,16820.000000,16940.000000,16760.000000,16880.000000,15617.682617,24261
2017-01-23,16780.000000,16940.000000,16700.000000,16780.000000,15525.160156,71880
2017-01-24,16880.000000,17090.000000,16830.000000,17090.000000,15811.977539,64196
2017-01-25,17180.000000,17290.000000,17030.000000,17290.000000,15997.019531,62866
2017-01-26,17290.000000,17360.000000,17040.000000,17160.000000,15876.741211,208630
2017-01-29,17160.000000,17190.000000,17060.000000,17100.000000,15821.229492,17910
2017-01-30,17040.000000,17170.000000,16970.000000,17070.000000,15793.472656,55128
2017-01-31,17070.000000,17280.000000,17000.000000,17200.000000,15913.750977,78583
2017-02-01,17160.000000,17460.000000,17000.000000,17250.000000,15960.011719,77731
2017-02-02,17210.000000,17280.000000,17020.000000,17190.000000,15904.499023,65593
2017-02-05,17360.000000,17360.000000,17050.000000,17050.000000,15774.969727,43949
2017-02-06,17050.000000,17210.000000,16940.000000,16990.000000,15719.456055,82541
2017-02-07,16990.000000,17340.000000,16990.000000,17240.000000,15950.758789,113141
2017-02-08,17240.000000,17240.000000,17070.000000,17070.000000,15793.472656,75450
2017-02-09,17070.000000,17200.000000,17050.000000,17130.000000,15848.987305,555266
2017-02-12,17330.000000,17580.000000,17290.000000,17420.000000,16117.299805,56549
2017-02-13,17470.000000,17620.000000,17320.000000,17380.000000,16080.290039,87580
2017-02-14,17250.000000,17440.000000,17210.000000,17310.000000,16015.526367,51185
2017-02-15,17300.000000,17330.000000,17060.000000,17200.000000,15913.750977,106731
2017-02-16,17200.000000,17340.000000,17080.000000,17300.000000,16006.274414,182663
2017-02-19,17390.000000,17390.000000,17150.000000,17180.000000,15895.248047,15451
2017-02-20,17190.000000,17300.000000,17170.000000,17300.000000,16006.274414,21977
2017-02-21,17300.000000,17590.000000,17250.000000,17280.000000,15987.768555,63237
2017-02-22,17380.000000,17650.000000,17290.000000,17630.000000,16311.595703,112249
2017-02-23,17760.000000,17950.000000,17710.000000,17950.000000,16607.666016,213891
2017-02-26,17990.000000,17990.000000,17780.000000,17840.000000,16505.892578,22653
2017-02-27,17890.000000,18230.000000,17840.000000,18140.000000,16783.455078,74797
2017-02-28,18200.000000,18410.000000,17980.000000,18110.000000,16755.701172,121880
2017-03-01,18300.000000,18620.000000,18030.000000,18620.000000,17227.562500,101048
2017-03-02,18680.000000,18770.000000,18390.000000,18770.000000,17366.345703,218130
2017-03-05,18820.000000,19040.000000,18600.000000,18950.000000,17532.882813,43058
2017-03-06,18870.000000,18940.000000,18700.000000,18940.000000,17523.630859,58909
2017-03-07,18980.000000,19240.000000,18920.000000,19030.000000,17606.900391,85705
2017-03-08,19050.000000,19090.000000,18850.000000,19040.000000,17616.150391,53674
2017-03-09,18880.000000,19150.000000,18870.000000,19100.000000,17671.666016,97466
2017-03-13,19120.000000,19140.000000,18790.000000,19030.000000,17606.900391,66594
2017-03-14,18910.000000,19050.000000,18830.000000,18950.000000,17532.882813,50210
2017-03-15,18960.000000,19120.000000,18870.000000,19090.000000,17662.412109,74936
2017-03-16,19300.000000,19340.000000,18700.000000,18710.000000,17310.832031,82485
2017-03-19,18710.000000,18850.000000,18620.000000,18750.000000,17347.837891,38884
2017-03-20,18900.000000,19050.000000,18770.000000,19000.000000,17579.144531,49611
2017-03-21,19050.000000,19600.000000,19030.000000,19150.000000,17717.927734,121655
2017-03-22,19270.000000,19960.000000,19270.000000,19930.000000,18439.597656,168296
2017-03-23,19920.000000,20170.000000,19550.000000,19650.000000,18180.537109,112646
2017-03-26,19840.000000,19840.000000,19550.000000,19630.000000,18162.031250,26883
2017-03-27,19630.000000,19660.000000,19390.000000,19390.000000,17939.978516,71736
2017-03-28,19390.000000,19560.000000,19120.000000,19160.000000,17727.179688,68827
2017-03-29,19170.000000,19340.000000,19040.000000,19160.000000,17727.179688,40785
2017-03-30,19000.000000,19220.000000,18720.000000,19220.000000,17782.693359,214716
2017-04-02,19390.000000,19580.000000,19340.000000,19580.000000,18115.771484,55138
2017-04-03,19570.000000,19790.000000,19510.000000,19780.000000,18300.814453,52813
2017-04-04,19800.000000,19890.000000,19680.000000,19890.000000,18402.587891,67284
2017-04-05,19840.000000,20030.000000,19700.000000,20030.000000,18532.119141,62614
2017-04-06,19830.000000,20010.000000,19470.000000,19720.000000,18245.302734,182363
2017-04-09,19800.000000,19800.000000,19130.000000,19230.000000,17791.943359,49870
2017-04-12,19230.000000,19230.000000,19230.000000,19230.000000,17791.943359,0
2017-04-13,19570.000000,19710.000000,19000.000000,19200.000000,17764.189453,53935
2017-04-18,19200.000000,19430.000000,19140.000000,19430.000000,17976.990234,76466
2017-04-19,19470.000000,19800.000000,19390.000000,19700.000000,18226.796875,55741
2017-04-20,19700.000000,19810.000000,19600.000000,19790.000000,18310.066406,49612
2017-04-23,19790.000000,19860.000000,19650.000000,19760.000000,18282.308594,35377
2017-04-24,19950.000000,20030.000000,19690.000000,19930.000000,18439.597656,61509
2017-04-25,19930.000000,20170.000000,19800.000000,19900.000000,18411.839844,43141
2017-04-26,19510.000000,19730.000000,19410.000000,19660.000000,18558.916016,78800
2017-04-27,19560.000000,19740.000000,19260.000000,19290.000000,18209.638672,103366
2017-04-30,19330.000000,19340.000000,19140.000000,19250.000000,18171.878906,31953
2017-05-03,19350.000000,20070.000000,19300.000000,20070.000000,18945.953125,94623
2017-05-04,20070.000000,20070.000000,20070.000000,20070.000000,18945.953125,0
2017-05-07,19970.000000,20570.000000,19930.000000,20550.000000,19399.070313,45468
2017-05-08,20550.000000,20870.000000,20290.000000,20830.000000,19663.388672,97289
2017-05-09,20850.000000,21070.000000,20600.000000,20940.000000,19767.226563,101365
2017-05-10,20840.000000,20950.000000,20660.000000,20940.000000,19767.226563,87362
2017-05-11,20850.000000,20880.000000,20560.000000,20650.000000,19493.468750,90737
2017-05-14,20650.000000,20830.000000,20480.000000,20480.000000,19332.992188,22984
2017-05-15,20650.000000,20650.000000,20330.000000,20330.000000,19191.392578,35978
2017-05-16,20330.000000,20730.000000,20310.000000,20520.000000,19370.750000,66173
2017-05-17,20540.000000,20670.000000,20160.000000,20300.000000,19163.072266,80473
2017-05-18,20390.000000,20850.000000,20250.000000,20850.000000,19682.267578,166972
2017-05-21,20990.000000,21050.000000,20860.000000,20940.000000,19767.226563,52080
2017-05-22,21000.000000,21300.000000,20910.000000,21240.000000,20050.425781,127610
2017-05-23,21270.000000,21420.000000,20900.000000,20930.000000,19757.789063,86401
2017-05-24,20850.000000,20880.000000,20380.000000,20760.000000,19597.310547,144353
2017-05-25,20690.000000,20750.000000,19960.000000,20000.000000,18879.873047,200055
2017-05-28,19970.000000,20020.000000,19220.000000,19280.000000,18200.199219,343292
2017-05-29,19330.000000,19700.000000,19030.000000,19030.000000,17964.201172,326745
2017-06-01,19030.000000,19410.000000,19030.000000,19370.000000,18285.160156,210720
2017-06-04,19430.000000,19560.000000,19220.000000,19350.000000,18266.279297,415279
2017-06-05,19360.000000,19440.000000,19090.000000,19120.000000,18049.158203,137424
2017-06-06,19190.000000,19200.000000,18910.000000,19030.000000,17964.201172,82724
2017-06-07,19050.000000,19630.000000,18990.000000,19400.000000,18313.478516,180602
2017-06-08,19420.000000,19500.000000,19050.000000,19280.000000,18200.199219,116736
2017-06-11,19260.000000,19450.000000,19250.000000,19300.000000,18219.078125,37171
2017-06-12,19300.000000,19380.000000,18990.000000,19010.000000,17945.320313,146396
2017-06-13,19010.000000,19580.000000,19010.000000,19410.000000,18322.916016,105309
2017-06-14,19480.000000,19580.000000,19360.000000,19410.000000,18322.916016,76087
2017-06-15,19400.000000,19470.000000,18850.000000,18850.000000,17794.279297,786002
2017-06-18,19000.000000,19290.000000,18970.000000,19170.000000,18096.357422,82803
2017-06-19,19300.000000,19550.000000,19250.000000,19550.000000,18455.076172,164428
2017-06-20,19640.000000,19640.000000,19260.000000,19300.000000,18219.078125,95312
2017-06-21,19290.000000,19670.000000,19200.000000,19600.000000,18502.277344,81919
2017-06-22,19700.000000,19700.000000,19510.000000,19630.000000,18530.597656,122756
2017-06-25,19550.000000,19920.000000,19550.000000,19920.000000,18804.355469,26815
2017-06-26,19900.000000,20050.000000,19600.000000,19640.000000,18540.037109,81625
2017-06-27,19830.000000,19990.000000,19460.000000,19910.000000,18794.914063,82608
2017-06-28,19910.000000,19990.000000,19600.000000,19700.000000,18596.673828,55134
2017-06-29,19930.000000,19930.000000,19310.000000,19400.000000,18313.478516,198757
2017-07-02,19550.000000,19780.000000,19500.000000,19700.000000,18596.673828,29633
2017-07-03,19960.000000,19960.000000,19560.000000,19620.000000,18521.156250,52568
2017-07-04,19600.000000,19700.000000,19430.000000,19700.000000,18596.673828,39815
2017-07-05,19690.000000,19740.000000,19460.000000,19510.000000,18417.318359,43135
2017-07-06,19560.000000,19710.000000,19410.000000,19650.000000,18549.476563,77823
2017-07-09,19780.000000,19800.000000,19670.000000,19740.000000,18634.435547,16906
2017-07-10,19700.000000,19780.000000,19530.000000,19590.000000,18492.837891,49564
2017-07-11,19620.000000,19620.000000,19410.000000,19480.000000,18388.998047,49115
2017-07-12,19480.000000,19880.000000,19480.000000,19880.000000,18766.595703,63751
2017-07-13,19910.000000,20370.000000,19700.000000,20070.000000,18945.953125,95427
2017-07-16,20240.000000,20300.000000,20020.000000,20240.000000,19106.431641,47207
2017-07-17,20110.000000,20290.000000,20010.000000,20120.000000,18993.152344,73069
2017-07-18,20010.000000,20240.000000,19920.000000,20000.000000,18879.873047,61216
2017-07-19,20080.000000,20080.000000,19840.000000,20000.000000,18879.873047,33521
2017-07-20,20000.000000,20000.000000,19120.000000,19570.000000,18473.957031,151647
2017-07-23,19570.000000,19700.000000,19460.000000,19560.000000,18464.517578,29665
2017-07-24,19580.000000,19660.000000,19380.000000,19560.000000,18464.517578,44383
2017-07-25,19530.000000,20030.000000,19500.000000,19990.000000,18870.433594,83647
2017-07-26,19870.000000,19960.000000,19830.000000,19850.000000,18738.275391,28497
2017-07-27,19980.000000,20010.000000,19820.000000,19980.000000,18860.994141,62679
2017-07-30,19960.000000,19970.000000,19820.000000,19920.000000,18804.355469,18003
2017-07-31,19920.000000,20070.000000,19360.000000,19450.000000,18360.677734,87974
2017-08-02,19600.000000,19680.000000,19200.000000,19340.000000,18256.839844,85413
2017-08-03,19450.000000,19900.000000,19380.000000,19750.000000,18643.875000,247616
2017-08-06,19950.000000,20150.000000,19840.000000,20150.000000,19021.472656,84613
2017-08-07,20150.000000,20540.000000,19810.000000,20490.000000,19342.431641,127299
2017-08-08,20440.000000,20830.000000,20350.000000,20600.000000,19446.269531,111243
2017-08-09,20410.000000,20680.000000,20180.000000,20400.000000,19257.472656,147220
2017-08-10,19770.000000,20140.000000,19470.000000,19770.000000,18662.755859,196638
2017-08-13,19770.000000,19960.000000,19680.000000,19690.000000,18587.236328,22890
2017-08-14,19880.000000,20500.000000,19830.000000,20420.000000,19276.351563,107554
2017-08-15,20590.000000,20660.000000,20180.000000,20460.000000,19314.113281,44959
2017-08-16,20530.000000,20660.000000,20340.000000,20650.000000,19493.468750,42659
2017-08-17,20650.000000,20650.000000,20440.000000,20440.000000,19295.230469,62604
2017-08-20,20440.000000,20500.000000,20230.000000,20360.000000,19219.710938,20179
2017-08-21,20300.000000,20870.000000,20290.000000,20800.000000,19635.068359,90332
2017-08-22,20990.000000,21130.000000,20810.000000,21040.000000,19861.628906,51172
2017-08-23,21030.000000,21080.000000,20740.000000,20780.000000,19616.189453,46773
2017-08-24,20680.000000,20910.000000,20630.000000,20630.000000,19474.589844,152276
2017-08-27,20630.000000,20850.000000,20610.000000,20630.000000,19474.589844,15121
2017-08-28,20730.000000,20980.000000,20470.000000,20890.000000,19720.027344,31619
2017-08-29,20770.000000,20810.000000,20530.000000,20640.000000,19484.031250,43746
2017-08-30,20740.000000,20790.000000,20480.000000,20760.000000,19597.310547,38903
2017-08-31,20880.000000,20960.000000,20530.000000,20670.000000,19512.351563,79842
2017-09-03,20500.000000,20500.000000,20070.000000,20070.000000,18945.953125,51900
2017-09-04,20070.000000,20240.000000,19830.000000,19990.000000,18870.433594,71668
2017-09-05,19990.000000,20050.000000,19740.000000,19740.000000,18634.435547,86565
2017-09-06,19740.000000,19830.000000,19600.000000,19600.000000,18502.277344,82379
2017-09-07,19600.000000,19730.000000,19440.000000,19500.000000,18407.876953,158049
2017-09-10,19400.000000,19920.000000,19290.000000,19800.000000,18691.076172,35943
2017-09-11,19930.000000,19990.000000,19630.000000,19650.000000,18549.476563,136721
2017-09-12,19550.000000,19770.000000,19550.000000,19770.000000,18662.755859,93314
2017-09-13,19770.000000,19930.000000,19650.000000,19790.000000,18681.634766,44348
2017-09-14,19750.000000,19960.000000,19610.000000,19640.000000,18540.037109,118397
2017-09-17,19870.000000,20100.000000,19860.000000,20100.000000,18974.273438,23270
2017-09-18,20180.000000,20560.000000,20160.000000,20300.000000,19163.072266,49481
2017-09-19,20440.000000,20650.000000,20250.000000,20500.000000,19351.869141,50157
2017-09-24,20320.000000,20350.000000,20100.000000,20170.000000,19040.353516,20090
2017-09-25,20130.000000,20140.000000,19910.000000,19990.000000,18870.433594,46534
2017-09-26,19990.000000,19990.000000,19720.000000,19970.000000,18851.552734,36605
2017-09-27,19970.000000,19970.000000,19700.000000,19760.000000,18653.314453,50634
2017-09-28,19900.000000,19900.000000,19410.000000,19620.000000,18521.156250,166900
2017-10-01,19620.000000,19900.000000,19610.000000,19840.000000,18728.835938,17793
2017-10-02,19850.000000,19930.000000,19690.000000,19690.000000,18587.236328,47854
2017-10-03,19710.000000,19860.000000,19580.000000,19790.000000,18681.634766,44060
2017-10-08,19790.000000,20170.000000,19790.000000,20050.000000,18927.074219,33544
2017-10-09,20050.000000,20120.000000,19700.000000,19710.000000,18606.115234,36283
2017-10-10,19780.000000,19890.000000,19710.000000,19860.000000,18747.714844,31661
2017-10-15,19800.000000,20190.000000,19800.000000,20150.000000,19021.472656,35488
2017-10-16,20110.000000,20220.000000,19860.000000,19900.000000,18785.476563,73067
2017-10-17,19900.000000,19900.000000,19900.000000,19900.000000,18785.476563,0
2017-10-18,19750.000000,20030.000000,19710.000000,19850.000000,18738.275391,31128
2017-10-19,19860.000000,19990.000000,19600.000000,19810.000000,18700.515625,82867
2017-10-22,19610.000000,19940.000000,19610.000000,19710.000000,18606.115234,23871
2017-10-23,19880.000000,19880.000000,19400.000000,19600.000000,18502.277344,42622
2017-10-24,19600.000000,19660.000000,19410.000000,19410.000000,18322.916016,37991
2017-10-25,19410.000000,19580.000000,19340.000000,19340.000000,18256.839844,75256
2017-10-26,19210.000000,19670.000000,19210.000000,19600.000000,18502.277344,94801
2017-10-29,19700.000000,19790.000000,19460.000000,19560.000000,18464.517578,30052
2017-10-30,19450.000000,19640.000000,19400.000000,19560.000000,18464.517578,31053
2017-10-31,19560.000000,19960.000000,19520.000000,19870.000000,18757.156250,93904
2017-11-01,19870.000000,19930.000000,19640.000000,19740.000000,18634.435547,37047
2017-11-02,19740.000000,20040.000000,19570.000000,19950.000000,18832.673828,92139
2017-11-05,20050.000000,20130.000000,19840.000000,19980.000000,18860.994141,18687
2017-11-06,19980.000000,20000.000000,19590.000000,19590.000000,18492.837891,50555
2017-11-07,19750.000000,19810.000000,19500.000000,19810.000000,18700.515625,42183
2017-11-08,19970.000000,19970.000000,19650.000000,19790.000000,18681.634766,49054
2017-11-09,19640.000000,19680.000000,19460.000000,19580.000000,18483.396484,166410
2017-11-12,19640.000000,19640.000000,19370.000000,19450.000000,18360.677734,24834
2017-11-13,19350.000000,19450.000000,19250.000000,19300.000000,18219.078125,101272
2017-11-14,19310.000000,19340.000000,19140.000000,19150.000000,18077.478516,57872
2017-11-15,19150.000000,19190.000000,19020.000000,19190.000000,18115.240234,67957
2017-11-16,19160.000000,19440.000000,19070.000000,19270.000000,18190.759766,86812
2017-11-19,19070.000000,19200.000000,19030.000000,19160.000000,18086.919922,19485
2017-11-20,19020.000000,19450.000000,19010.000000,19220.000000,18143.560547,50117
2017-11-21,19160.000000,19210.000000,18920.000000,19090.000000,18020.839844,156833
2017-11-22,19150.000000,19400.000000,18930.000000,19320.000000,18237.958984,171819
2017-11-23,19530.000000,19780.000000,19120.000000,19500.000000,18407.876953,217840
2017-11-26,19160.000000,19260.000000,18620.000000,18650.000000,17605.482422,108972
2017-11-27,18550.000000,18660.000000,18010.000000,18460.000000,17426.123047,375337
2017-11-28,18400.000000,18780.000000,18190.000000,18370.000000,17341.164063,173358
2017-11-29,18350.000000,18750.000000,18140.000000,18670.000000,17624.361328,220280
2017-11-30,18750.000000,18880.000000,18510.000000,18740.000000,17690.443359,555601
2017-12-03,18950.000000,18960.000000,18700.000000,18810.000000,17756.523438,31332
2017-12-04,18710.000000,18820.000000,18300.000000,18410.000000,17378.923828,83574
